"Agriculture, forestry, and fishing, value added (% of GDP)",Cropland Ratio,CO2 emissions (kg per PPP $ of GDP),Exports of goods and services (% of GDP),GDP per capita (current US$),Rural population (% of total population),Urban population (% of total population),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Internet Penetration Ratio,Water Productivity vs. Crop Production Index,Freshwater Withdrawals to Water Productivity Ratio,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Country
4.115756488,0.044221258,0.142172848,10.86558477,11249.29374,15.665,84.335,22.77829286,1.730340456,0.258726634,0.057985233,3.535260047,Brazil
12.17070415,0.124203822,0.345044466,58.42298345,1201.247505,52.073,47.927,8.670266951,0.084863803,0.107718561,0.204440857,4.621268764,Honduras
0.670014651,0.017452304,0.145037488,82.39719928,46641.71166,1.959,98.041,117.946637,0.237927123,1.181119938,0.296673712,51.58476658,Belgium
7.303391703,0.013659713,0.330916913,54.94111369,8341.288104,23.307,76.693,37.36666012,1.267867645,0.345763488,0.123655371,5.177982861,Belarus
15.29014815,0.377697842,0.204362389,24.15911967,2239.095265,50.866,49.134,3.543105307,0.053914688,0.040805082,2.443741722,23.31436741,Indonesia
0.18387227,0.038028169,0.394707923,47.71384149,58467.23557,0.985,99.015,664.6570102,0.421160869,6.612186731,0.673816925,432.4137931,Qatar
8.929676222,0.070621469,0.224003699,56.90864096,6616.815126,33.521,66.479,7.090824167,6.153073953,0.095229978,0.087736093,3.950609365,Suriname
18.67692606,0.000263435,0.136630382,9.050104774,1,61.794,38.206,3.895769796,0.039289724,0.039224424,5.335457529,11.17511521,Eritrea
4.914388877,0.033759591,0.418184998,64.87732081,5276.033189,35.33,64.67,16.42594214,0.127807541,0.170023208,5.886792385,10.02032239,Hungary
1.650673719,0.020856202,0.151922122,84.68346368,53044.53244,8.51,91.49,101.868157,0.179553593,1.091015926,0.721984916,16.36698361,Netherlands
38.34858793,0.597014926,0.310362423,69.41796632,580.5981672,86.854,13.146,32.64301155,0.102186003,0.440051382,0.001314947,0.115959528,Papua New Guinea
52.95665109,0.038634332,0.083350466,15.83702631,358.0773395,62.311,37.689,14.04690464,0.002914766,0.204497083,0.009441582,0.495794393,Sierra Leone
1.392124832,0.001124874,0.060307352,47.80921095,51939.42974,12.292,87.708,223.3774608,3.744143589,2.123359894,0.006443869,3.551803752,Sweden
4.370043778,0.051010915,0.153039578,14.3743163,5866.024313,16.857,83.143,24.51623798,1.247314881,0.34159451,0.041812447,2.743735225,Brazil
3.758265825,0.0272984,0.292445756,39.68574951,6185.514792,13.275,86.725,4.701218441,1.307979919,0.05886825,0.79813767,8.433345911,Chile
0.681174913,0.016685372,0.198115992,79.3243484,46757.95186,2.211,97.789,92.36799355,0.2229611,0.945424704,0.435666784,59.32432432,Belgium
2.27597244,0.261146497,0.354940466,53.43572738,26729.32422,31.875,68.125,119.8284447,0.313679439,0.838019755,0.17698379,22.61071624,Cyprus
0.117906612,0.040675477,0.248467296,62.3196826,73021.30975,1.499,98.501,491.9112573,0.467515687,5.955342098,0.863069436,409.9137931,Qatar
11.33628023,0.389344262,0.097364043,30.12852709,1423.190623,81.712,18.288,3.816734427,0.00800831,0.044918612,6.424062208,90.78541374,Sri Lanka
39.52996195,0.116489344,0.153575493,1,717.6357533,51.015,48.985,21.9684298,0.069618751,0.229004793,0.003320674,0.264311594,Liberia
3.94662063,0.028995254,0.190022046,33.00390297,14666.34312,12.697,87.303,6.711948603,2.568946857,0.069467487,0.595413406,8.982121089,Chile
11.68316433,0.39748954,0.097260488,29.11499969,1611.175582,81.728,18.272,4.076151229,0.012118083,0.048833727,6.015218281,90.78541374,Sri Lanka
3.865424157,0.06028076,0.32193027,36.36933125,10446.36044,45.685,54.315,80.69890826,0.430298043,0.951189395,0.020229201,1.368258909,Croatia
0.289550439,0.011832964,0.16462062,182.7825924,123678.7021,10.116,89.884,1276.920658,0.438101392,11.74720017,0.003602416,3.814262023,Luxembourg
3.045537377,0.024242032,0.489179266,38.51628789,11254.31409,38.771,61.229,30.86360245,0.390528156,0.341638283,0.726596099,41.60609207,Poland
44.30050042,0.117665966,0.193064835,1,573.5264222,51.807,48.193,18.71635974,0.057591811,0.199194974,0.00389766,0.264311594,Liberia
18.82647099,0.152173913,0.095681151,11.00347034,1389.358623,45.654,54.346,10.68848032,0.069004375,0.116052989,1.042977405,13.38379177,Haiti
14.27263255,0.008227206,0.214358444,22.6771945,1238.1264,54.138,45.862,7.277142855,0.291017576,0.063789822,1.300955382,12.98536654,Senegal
8.156377022,0.006313603,0.27797437,75.38894373,527.4641185,48.726,51.274,48.1129087,0.010009008,1.507296638,0.009176893,1.73331565,Angola
5.509996867,0.031787127,0.183333415,40.24734529,9497.207427,46.063,53.937,25.80396802,0.572833457,0.253851136,0.586883994,6.008800674,Romania
6.052918437,0.008134221,0.215692383,14.61717339,13080.25473,8.751,91.249,15.75640664,3.884273239,0.173930971,0.81919276,10.45666408,Argentina
0.857790957,0.001874063,0.221053298,54.17579741,64321.67448,13.513,86.487,421.0620357,0.619045253,4.526088742,0.027549385,18.82098432,Denmark
33.82706055,0.096739536,0.258205128,26.75138108,786.8024093,62.644,37.356,21.29525288,0.003821629,0.292678022,0.23508734,8.576589147,Nigeria
22.43326379,0.062495505,1,40.44902048,6241.058232,46.583,53.417,1.772316363,0.043868318,0.011957336,111.6259578,125.6541099,Syrian Arab Republic
13.25565367,0.004709872,0.259954947,19.97214923,930.8757313,37.694,62.306,8.887437226,0.262642923,0.154269002,0.073528932,1.117995058,Bolivia
34.67635711,0.030820294,0.070021866,16.68269526,279.7242003,85.159,14.841,1.612591601,0.002479817,0.022997598,2.975505061,8.323280238,Nepal
10.5267434,0.005082778,0.091613435,38.16928454,6136.058354,38.7,61.3,16.39992509,3.818073241,0.149839425,0.125756255,1.835399711,Paraguay
5.711485117,0.032742483,0.130369783,16.453552,6923.700197,12.927,87.073,26.19521336,3.188955942,0.225102805,0.045309529,1.479304271,Brazil
20.75862283,0.095158708,0.120463581,18.04990659,2976.756736,53.882,46.118,36.22355687,0.099559852,0.430873758,0.15579472,9.668217054,Nigeria
9.968582335,0.838414634,0.377068991,99.49957724,8343.302548,30.775,69.225,36.941928,0.662698592,0.380374053,0.027781869,3.052631579,Malaysia
6.395312833,0.001736111,0.651742262,43.35829982,388.3674887,79.403,20.597,34.61486996,0.01647457,0.314451944,0.024194114,2.565905097,Lesotho
40.74104479,0.076934128,1,13.01006646,1124.520554,45.179,54.821,1.124616655,0.316583742,0.008673582,174.1030723,124.3601389,Syrian Arab Republic
2.418904769,0.001788909,0.299274482,38.41439756,46505.30318,16.23,83.77,48.10318127,4.923389515,0.532940187,0.094368795,11.51814086,Finland
1.856412483,0.157253385,0.288529073,34.75932583,34354.71612,8.108,91.892,204.3960904,0.191922367,2.074455398,0.848809451,112.2595117,Israel
10.91722623,0.071428571,0.234333904,51.92639854,6112.882912,33.959,66.041,8.038045023,12.99520072,0.078665541,0.07739708,3.950609365,Suriname
1.71472562,0.363897534,0.240495565,69.22622549,2395.845119,47.427,52.573,287.0213719,0.011947254,3.767673561,0.000246028,0.170157553,Equatorial Guinea
15.24154756,0.031446911,0.213861327,22.52318826,3462.681774,36.66,63.34,3.656129479,0.31104386,0.044717826,9.721904058,49.18297357,Armenia
5.652008115,0.007287768,0.135238904,21.74041703,41760.59478,13.301,86.699,20.41640763,4.803799966,0.186621642,0.147914253,8.04808476,New Zealand
9.810558037,0.018568776,0.272707682,38.24882942,2117.048229,37.716,62.284,18.10363937,0.163114399,0.369462028,3.054955846,87.52280082,Algeria
4.471293178,0.006254668,0.186856997,27.95880003,38630.72659,13.659,86.341,18.03184518,4.867013495,0.18775349,0.16747469,8.04808476,New Zealand
1.303189459,0.023915872,0.237975705,50.84166886,40669.32696,41.468,58.532,99.44448016,0.634720022,0.973037966,0.064604345,9.763746891,Austria
8.518590809,0.013185831,0.605655159,59.79780872,3126.071767,27.646,72.354,21.97909514,0.935692346,0.234919786,0.228291794,5.622940013,Belarus
2.87960341,0.012215813,0.114340629,75.20540489,19186.35959,32.321,67.679,181.0897097,1.7822412,2.403952074,0.009086503,1.834102379,Lithuania
9.851117128,0.022663841,0.279171467,33.20989789,5519.777576,30.424,69.576,18.83981457,1.410217558,0.19064779,3.862670632,115.1634539,Algeria
41.36693517,0.001052632,0.066695183,11.91880805,223.352393,83.745,16.255,5.66582363,0.012930102,0.11948173,4.529709974,3.832162216,Niger
10.62576053,0.024334686,0.840400861,36.03502555,2099.219342,56.132,43.868,8.772676471,0.075649156,0.117470226,2.301770022,41.48347234,China
6.621196764,0.005581545,0.145173235,58.7573003,3123.698898,40.966,59.034,94.91666414,0.127396994,1.098318261,0.00502361,1.871883289,Angola
2.645363033,0.027341032,0.280330827,50.26831894,12378.81176,39.822,60.178,47.74057849,0.591095369,0.466444343,0.402087619,35.61439945,Poland
33.89567926,0.137674296,0.090271441,10.39367129,270.3030316,83.092,16.908,15.95420766,0.00120898,0.176036717,0.152697411,7.663436738,Rwanda
9.384757719,0.06802721,0.274340569,51.92639854,9199.177893,33.911,66.089,8.617104028,10.97538627,0.083758787,0.072196089,3.950609365,Suriname
0.661004607,0.089338892,1,60.34796555,31427.42911,6.419,93.581,105.5299132,0.12317018,1.048067466,0.11678152,19.53561063,Puerto Rico
58.03574661,0.107034548,0.14410877,1,452.7452289,52.555,47.445,16.30333195,0.049330792,0.180586309,0.004474545,0.264311594,Liberia
1.643199303,0.0625,0.33503322,41.68674699,12828.43895,66.963,33.037,55.62992113,0.079752705,0.306365906,1.820063699,101.25,Barbados
1.130602891,0.025207043,0.125419706,55.46221912,51466.55656,41.703,58.297,116.9143073,0.816555767,1.183582783,0.054274406,9.643547941,Austria
19.24087983,0.088215712,0.203836143,29.22927575,853.5261719,47.559,52.441,3.766451183,0.02281248,0.030806897,0.856164887,6.105928339,Georgia
18.67692606,0.000263435,0.136630382,9.050104774,1,59.92,40.08,3.895769796,0.089544908,0.038965491,5.335457529,11.17511521,Eritrea
1.254721216,0.024075983,0.161804808,53.4412933,50731.12725,42.664,57.336,107.636357,0.784528566,1.154277287,0.058952706,9.643547941,Austria
4.568589609,0.007775687,0.299469331,11.57900808,7168.975872,10.671,89.329,12.18737859,0.714159162,0.190517095,0.872009325,8.609566843,Argentina
14.51589474,0.000277351,0.143552012,50.1828097,1919.452248,52.507,47.493,3.825896005,1.316067622,0.052152345,88.09701036,13.24621733,Mauritania
2.621495341,0.185237832,0.161180078,32.95195248,29077.18206,20.867,79.133,35.11846664,0.768608082,0.31479443,0.828388293,44.10361282,Spain
5.352890965,0.133812829,0.11566734,24.34416576,3961.726633,26.556,73.444,61.04589798,0.179785276,0.599606109,0.040779863,2.427323768,El Salvador
13.30148771,0.021776872,0.839397704,22.64474567,1148.514188,61.575,38.425,5.931262617,0.033827816,0.089460975,3.309628333,40.32807,China
41.8319889,0.366171086,0.11358844,17.83312057,324.9699,62.996,37.004,4.011071576,0.02237463,0.058856516,0.272682743,1.495726496,Guinea-Bissau
1.30483724,0.004404404,0.126292979,41.66126617,101221.8135,20.545,79.455,129.9868962,6.894013435,1.621188528,0.005575874,2.105475285,Norway
11.44906829,0.197674419,0.148135381,25.33983343,2251.078833,52.79,47.21,13.62502792,0.052714948,0.206502393,0.223415881,5.742097081,Guatemala
0.783533939,0.015253797,0.109261674,63.12931869,74175.87764,26.444,73.556,285.437532,0.409231198,2.782313403,0.019163736,8.428299008,Switzerland
0.268763501,0.3625731,0.507263903,84.63894426,19057.7989,11.548,88.452,95.08715741,0.021525164,0.956611242,58.484621,191.7633229,Bahrain
8.583153823,0.206451613,0.175862642,45.64117822,5348.997839,54.755,45.245,18.52399198,1.974822629,0.182628335,0.035729937,1.260294485,Belize
20.03451643,0.019182048,0.100147621,13.2497448,1562.076611,73.895,26.105,18.12375587,0.197260447,0.180984181,1.07473644,33.23990107,Kenya
15.85753191,0.135677847,0.120577148,26.9786418,1311.002963,50.254,49.746,21.48824322,0.07588486,0.329523742,0.018553463,1.560430108,Cameroon
2.867464589,0.000910735,0.338110687,33.56575135,20910.48296,16.378,83.622,29.84906737,5.920732968,0.218210888,32.02640543,955.9583333,Saudi Arabia
2.107008191,0.038188286,0.223385156,28.2658952,22449.33969,23.873,76.127,64.16603144,0.234899944,0.683198802,0.253455756,28.47456885,France
3.935344193,0.007585335,0.300029908,36.04647531,5145.195232,32.2,67.8,82.96654726,0.733792605,1.507386396,0.016857195,1.396110784,Latvia
2.065810984,0.210263524,0.149205022,40.21082364,19991.97249,35.914,64.086,23.80415659,0.624785541,0.249362629,0.944726647,17.17018284,Portugal
4.537878897,0.009854057,0.170672014,14.43668575,11795.16289,8.13,91.87,15.47142797,4.779035688,0.167857524,0.834282025,10.45666408,Argentina
2.469339655,0.022804384,0.447360033,47.05595097,16707.62301,13.724,86.276,49.11053639,6.487300531,0.310747509,2.376563041,116.7142857,Oman
3.925540447,0.009075005,0.664163633,62.59857277,16744.58445,31.521,68.479,12.76354432,2.092814169,0.16682191,1.130469395,19.8474026,Estonia
8.800531143,0.270168856,0.19245341,23.0483673,6233.258167,36.014,63.986,10.25657438,0.847735955,0.108032172,0.218529618,6.782352941,Ecuador
12.70551146,0.030360934,0.494329621,25.74393627,3494.990743,46.957,53.043,18.0849825,0.160826055,0.160214232,0.929490308,6.669787473,Romania
2.095868576,0.209768718,0.15651386,42.7242664,21490.42986,35.348,64.652,34.17259781,0.656261315,0.293176028,0.474485283,12.37988748,Portugal
2.960262013,0.000953363,0.301755071,24.90196934,20398.06099,15.713,84.287,29.03311993,5.844182909,0.162796456,33.55363354,974.1666667,Saudi Arabia
15.24154756,0.02700831,0.286322945,30.48299789,910.1712617,35.863,64.137,2.834046609,0.042234801,0.058110449,10.1652754,39.86282025,Armenia
30.6846973,0.17215937,0.042900211,6.417273565,289.3596271,87.922,12.078,11.08176917,0.004787852,0.115954475,0.251249976,10.19286754,Burundi
9.122534372,0.005245327,0.154683994,29.75459795,3100.830685,36.554,63.446,123.5926036,0.975102107,1.231247296,0.003858033,1.871883289,Angola
6.22570969,0.078214661,0.106217119,15.89971968,6782.03792,19.222,80.778,11.47510042,1.443843404,0.116050773,0.110277976,4.063461168,Colombia
2.096596213,0.086132784,0.201325751,77.14867826,20890.16643,46.219,53.781,48.05742032,0.713532808,0.45337189,0.099974139,6.064908722,Slovenia
11.91438409,0.031418919,0.601675199,24.21273505,2679.406193,47.088,52.912,13.71307564,0.094860669,0.15805758,1.463968247,7.965546297,Romania
2.065236762,0.189030514,0.150769295,29.71598237,30242.38614,30.435,69.565,54.08219675,0.283112017,0.524764183,0.344074099,29.92344406,Italy
1.083432296,0.012210872,0.362783592,31.84470712,23628.32721,24.83,75.17,65.67677745,0.134098638,0.652785781,0.624685067,60.16887786,Germany
18.89471122,0.019182048,0.118742642,21.54947707,1099.315465,76.031,23.969,18.20901431,0.117471915,0.21058187,0.853853252,26.53256389,Kenya
0.9799251,0.407407407,0.527626202,1,18389.53103,46.681,53.319,79.86903703,0.228714053,0.786964598,0.109619555,20.32648126,Trinidad and Tobago
32.12537956,0.042613636,0.227382116,26.16638524,542.8178059,64.815,35.185,15.99769048,0.017140915,0.228342713,0.121213149,3.391634981,Togo
24.65547594,0.061753421,1,32.2077748,5433.642274,46.951,53.049,1.619391117,0.035422246,0.011212291,125.070377,128.6401282,Syrian Arab Republic
1.253035674,0.003001795,0.115782274,39.86130953,103553.8401,19.714,80.286,135.606482,6.832432008,1.718060079,0.005316044,2.094144487,Norway
1.71472562,0.35147669,0.31682823,69.22622549,5337.614389,43.967,56.033,428.9327529,0.02864658,5.37779279,0.000173239,0.17905468,Equatorial Guinea
1,0.000634518,0.038564057,18.35370532,392.3557148,60.69,39.31,1.884469769,0.061245594,0.017830162,29.16824009,24.52774059,Somalia
10.72274975,0.267775573,0.114400999,25.26709264,3355.034599,51,49,16.59435845,0.115990172,0.191687172,0.183438705,5.742097081,Guatemala
4.23578566,0.032803181,0.406413475,42.21885009,6988.274819,28.037,71.963,7.656192123,0.656221023,0.101433388,3.806629359,45.23837682,Bulgaria
0.628433476,0.017026947,0.171010391,79.42961547,42012.62272,2.081,97.919,111.6592926,0.231190658,1.23149104,0.312934122,51.5115519,Belgium
11.81947682,0.386454183,0.121824581,32.33687299,1240.518312,81.697,18.303,3.544901066,0.005712108,0.042141002,6.916678049,90.78541374,Sri Lanka
26.82615619,0.14084507,0.196563587,22.14072027,1098.946678,57.931,42.069,66.9563102,0.023421852,0.926346295,0.018850142,0.975243811,Benin
18.34783934,0.019182048,0.106503692,16.47280447,1489.919724,74.779,25.221,20.74851344,0.204896973,0.204237754,0.749625906,26.54245672,Kenya
0.109942375,0.039393939,0.333713819,60.27737186,64706.9899,2.083,97.917,329.4968306,0.348707233,3.777333837,1.221017598,388.4482759,Qatar
13.94231166,0.035235199,0.148623643,39.39289403,4391.923274,36.851,63.149,4.406278168,0.684963016,0.061420103,8.9800164,54.75085737,Armenia
29.01190049,0.17215937,0.076294499,5.685654314,232.0606166,86.968,13.032,11.24858056,0.006032642,0.092764148,0.247524052,10.19286754,Burundi
0.957580201,0.01034512,0.120915155,55.4181744,53254.85637,12.474,87.526,372.8419202,0.677968081,3.588468914,0.036288838,21.95240671,Denmark
8.798797814,0.203821656,0.171360043,50.93471383,5397.291575,54.772,45.228,18.75671789,1.99698857,0.185526389,0.035286615,1.260294485,Belize
2.411716115,0.003893124,0.798479474,22.75751879,5268.278984,41.007,58.993,18.70794959,0.210487113,0.215852655,1.620823647,43.49786941,South Africa
37.30779732,0.003640688,0.082760696,25.70529113,840.1757461,56.864,43.136,3.090771525,1.323635325,0.024017185,2.796497012,8.00308642,Mali
8.340968872,0.00617284,0.284361695,19.6589048,1192.107012,67.763,32.237,6.278785903,0.639893931,0.058641878,4.337607732,31.34622606,Zimbabwe
5.156685902,0.008540556,0.213970218,10.70565205,13789.06042,8.497,91.503,15.7800288,4.317279974,0.151527067,0.817966457,10.45666408,Argentina
0.588365897,0.171606864,1,63.08680965,25768.72589,6.116,93.884,105.447507,0.098413008,0.969275733,0.13534269,22.6229069,Puerto Rico
19.99018136,0.068466903,0.159486989,28.21300146,4578.633208,43.577,56.423,10.36269867,0.51497627,0.108012285,0.385633927,6.460216346,Albania
8.216938879,0.364963504,0.075159175,19.89338382,3990.353123,81.744,18.256,6.576622549,0.044265857,0.062610649,3.728196229,90.78541374,Sri Lanka
2.107787493,0.004437977,0.643412919,25.78341763,8059.562841,37.782,62.218,20.97058915,0.562213081,0.224284376,1.581877599,47.58713269,South Africa
24.94357831,0.037572254,0.238468639,24.13891499,530.3920056,65.735,34.265,20.20902304,0.012039843,0.284433822,0.080463412,2.844106464,Togo
16.38719035,0.14495866,0.127797532,19.58241528,1445.860248,49.046,50.954,22.67017792,0.093958313,0.311446324,0.017586157,1.560430108,Cameroon
3.423190601,0.011549925,0.131436973,72.27042519,16551.0182,32.892,67.108,113.5718214,1.541056934,1.246672024,0.020366548,2.578226388,Lithuania
15.73674479,0.056465943,0.122792908,41.90516657,1876.607372,40.988,59.012,10.10600401,0.95127528,0.081889669,0.080639333,2.220900209,Nicaragua
5.147782819,0.146150679,0.131599894,23.55143131,7947.159354,18.926,81.074,11.90883911,0.335761715,0.101300095,2.550224458,39.55331412,Dominican Republic
