CO2 emissions (kg per PPP $ of GDP),GDP per capita (current US$),"Life expectancy at birth, total (years)",Air Temp (Kelvin),Energy Access Ratio,Internet Penetration Ratio,Urbanization Ratio,Water Productivity vs. Crop Production Index,Freshwater Withdrawals to Water Productivity Ratio,Cropland Ratio,Crop production index (2014-2016 = 100),Country
0.229447318,1223.083148,68.725,297.76,0.525582637,0.061055009,1.279565971,0.077573153,0.16594313,0.055769231,75.58,Nicaragua
0.194630737,1495.733777,72.009,297.84,0.557809692,0.205507969,1.32110113,0.07970598,0.149666057,0.058694787,81.14,Nicaragua
0.358239897,20442.36606,76.918,298.28,1,4.569588413,4.94530321,0.27984925,32.27667587,0.000846594,105.05,Saudi Arabia
0.150953687,9896.717511,74.827,297.53,0.960921844,2.704657203,6.304068366,0.245898756,0.043144472,0.032741666,109.36,Brazil
0.063100063,793.1280823,62.714,295.34,0.019083969,0.028980093,0.311888332,0.562351951,0.027965224,0.1526188,103.86,Uganda
0.479176863,9247.580687,72.95,278.84,0.935,11.43873237,1.343896494,0.075619695,4.035976679,0.000610507,114.31,Kazakhstan
0.521956131,4041.174145,72.141,274.17,0.516571666,31.02904689,2.190505057,0.250575459,0.045415694,4.44E-05,116.76,Mongolia
0.670493271,5614.385739,75.903,284.52,0.607685426,0.268369258,1.020651054,0.153009459,1.52082944,0.029138654,90.9,China
0.17342571,35051.52127,82.23902439,287.67,1,0.277292808,2.193255844,0.544343768,0.339468972,0.177871659,100.57,Italy
0.113230521,64991.00515,81.74146341,282.18,1,0.403997872,2.77786173,2.533724318,0.020628086,0.01516035,107.09,Switzerland
0.108465061,2176.576218,64.114,299.95,0.33590601,0.400773809,1.344610912,0.365513299,0.11030399,0.214825123,118.58,Ghana
0.155579202,43236.88669,81.70731707,284.76,1,4.781983839,6.428316743,0.195042551,0.150541309,0.006715565,102.85,New Zealand
0.29261966,23817.88673,78.56097561,284.25,1,0.56624109,1.082595747,0.448174945,0.107635902,0.052208835,103.86,Slovenia
0.144265451,644.5025486,57.019,298.39,0.027156702,0.046680608,0.514371384,0.117872211,0.030903642,0.048951049,87.44,Guinea
0.178799782,2403.306094,72.692,295.92,0.547976879,0.368855936,1.296580392,0.118909262,0.124649234,0.163323782,119.59,Honduras
0.165144163,39638.43879,80.1804878,281.7,1,0.301211795,2.755868545,2.146238373,0.029346711,0.015295021,99.27,Switzerland
0.126688843,4647.80734,73.129,298.83,0.48517672,0.286558001,1.059265666,0.2230329,0.142930403,0.306794606,95.49,Guatemala
0.151814808,198.3769239,61.25,298,0.075814183,0.000335933,0.38427464,0.009046635,4.711915564,0.077513084,77.74,Myanmar
0.193853429,7890.83525,71.116,287.06,0.963,0.65020188,1.194040985,0.048953181,31.53939148,0.048954861,92.52,Azerbaijan
0.107530954,691.0419781,59.163,296.25,0.014275949,0.001505365,0.389583681,0.774553436,0.012620396,0.407407407,85.25,Comoros
0.132130047,14263.96458,74.32195122,281.58,1,1.539405833,2.051571559,0.999050013,0.022755659,0.011643767,108.63,Lithuania
0.245757665,3903.815184,70.875,297.45,0.960714711,0.060531078,2.064664419,0.137973969,2.990870287,0.165494415,56.21,Dominican Republic
0.191742216,41114.78171,82.55121951,293.27,1,0.202611733,12.0480167,2.828752112,0.581561316,0.149068323,97.34,Israel
0.155828172,7523.862278,66.603,298.04,0.983180253,7.891168148,8.747538746,1.069831552,0.000763122,0.076831297,103.89,Gabon
0.047145193,446.2287699,48.016,299.56,0.06684492,0.139455453,0.626174911,0.28933139,0.001815824,0.015449981,97.87,Central African Republic
0.450690817,10408.71912,78.077,285.3,0.814,0.467880696,1.592554184,0.238753794,0.786022971,0.030654213,107.69,China
0.236661588,1572.79794,67.914,298.42,0.217391304,0.038594161,0.877511171,0.042993091,2.245916155,0.368932039,79.15,Indonesia
0.356399284,624.1050944,64.524,298.7,0.419254658,0.005170828,0.406529108,0.024118821,26.66210777,0.056604297,67.24,India
0.071697172,980.0835447,50.781,301.99,0.43262002,0.238182321,0.286140549,0.11392477,0.517468222,0.000719482,99.47,Chad
1,7683.757891,77.772,299.34,0.938810481,0.342460048,3.328254848,0.123876819,1.457582985,0.080701248,101.09,Cuba
1,537.2113614,72.14,292.3,1.085056545,0.316295648,1.245929253,0.008026823,181.1190476,0.076934128,134.68,Syrian Arab Republic
0.119126218,531.0269671,53.788,296.41,0.193333333,0.093931022,0.456197577,0.07933789,0.145355103,0.0068451,107.49,Mozambique
0.121269525,756.4255898,58.134,298.52,0.022934871,0.194445587,0.541806072,0.107479571,0.03359085,0.048275862,100.14,Guinea
0.088125889,5759.018333,73.534,296.02,0.672764228,3.385792783,1.565813106,0.15411483,0.13180523,0.005079436,101.53,Paraguay
0.184708083,3322.581679,69.699,298.72,0.684865726,0.159878434,1.141923876,0.039371651,2.679786659,0.392670157,101.32,Indonesia
0.227174506,3497.733231,75.292,291.48,1,0.930079661,2.286014721,0.08879882,7.910956865,0.245195766,131.12,Tunisia
0.150555566,4041.995072,74.906,279.62,0.981945838,0.646331214,1.710247446,0.045154471,10.52743177,0.034663803,87.87,Armenia
0.212308312,2106.739469,70.232,299.58,0.708174365,0.006549027,1.500875306,0.116914186,0.991388416,0.182563338,92.33,El Salvador
0.615681583,8352.463158,69.729,299.23,1.034627892,0.098434004,1.239290593,0.309185094,0.1686361,0.383333333,166.12,Trinidad and Tobago
0.11615364,23330.81729,81.67560976,289.14,1,0.67100658,1.920901975,0.307877721,0.444640929,0.221083539,117.83,Portugal
0.302997329,1409.579723,70.261,295.81,0.541629351,0.112681661,0.970249237,0.115550938,0.180896779,0.129746835,84.8,Honduras
0.092176596,481.1113011,61.083,301.36,0.114457831,0.155833094,0.193987081,0.05588922,8.743738328,0.002516577,100.65,Niger
0.083234787,490.7924741,62.373,291.56,0.11047802,0.053473403,0.228124041,0.060821561,1.488101238,0.033461402,88.89,Ethiopia
0.170473479,4505.867746,72.173,280,0.982,0.776364423,1.725761169,0.055322503,9.778451061,0.035799523,76.27,Armenia
0.203399796,29419.88672,81.382,293.6,1,0.640093912,2.01295571,1.32110987,0.231775758,0.19933549,86.67,Cyprus
0.203686106,801.39384,69.549,286.31,0.79892802,0.325607766,0.367072687,0.00991512,13.64138166,0.029618083,101.93,Tajikistan
0.067143729,82254.37693,83.55121951,282.35,1,0.419321769,2.811120851,4.389077684,0.010008137,0.016460355,96.02,Switzerland
1.25009648,546.7768502,67.49,287.94,0.851686838,0.055690963,0.943143618,0.013720732,362.2529076,0.013168321,60.53,Uzbekistan
1,8543.360968,77.529,298.86,0.940679949,0.523270329,3.343482604,0.123325484,1.424365219,0.103650794,103.91,Cuba
0.229811478,34609.69996,74.849,299.61,1,0.705233895,2.993769719,1.60107388,0.007662853,0.447761194,88.22,Brunei Darussalam
0.209870387,1061.718359,57.956,300.88,0.140060971,0.027536878,0.741553466,0.916021161,0.018422862,0.164383562,74.79,Benin
0.243978331,3971.803488,72.602,288.7,1.001162795,0.662382102,1.885836315,0.36651055,3.261623359,0.02232619,51.52,Algeria
0.117878186,3779.626042,71.964,297.74,0.483072739,0.163824136,0.985466386,0.186201689,0.16937547,0.279666825,96.52,Guatemala
0.088318418,40494.89829,82.82682927,285.85,1,0.677171894,4.18376445,0.995545373,0.131882237,0.035302975,100.05,France
0.195555891,9788.983804,60.103,296.51,0.361448141,0.443977717,2.403212633,6.48805715,0.000114356,0.270861548,102.64,Equatorial Guinea
0.277089455,31317.20079,80.7804878,287.09,1,0.170401501,2.088326127,0.40145033,0.422371941,0.171336424,124.07,Italy
0.312677991,1449.603301,67.359,298.52,0.477886526,0.023806869,0.455095745,0.026475441,17.93752972,0.06895976,94.29,India
0.074707886,255.0551071,58.361,286.07,0.436000802,0.03270738,0.29371127,0.005893175,94.06283253,0.002769718,77.6,Afghanistan
0.1523685,1868.468248,64.532,303.22,1.050660793,12.26157495,1.238488573,0.046469879,62.65623111,0.000277351,115.76,Mauritania
0.090477731,1283.141228,64.052,298.8,0.090641261,0.088711144,1.330350485,0.147584507,1.079538706,0.152173913,69.97,Haiti
0.064902355,918.6525941,65.371,291.7,0.132956373,0.158156176,0.277057659,0.077075133,0.959261545,0.059283555,116.94,Ethiopia
0.098504342,771.3742316,57.595,299.73,0.076208216,0.017992431,3.286326618,1.883989019,0.045348192,0.013627278,74.13,Djibouti
0.166318224,4252.041807,62.829,296.28,0.896749522,16.12916878,1.08476661,0.317397558,0.124822018,0.000257666,115.51,Namibia
0.301561941,21510.83625,79.6195122,287.46,1,0.472495094,3.306261304,0.28109485,1.100612817,0.170274071,105.08,Spain
0.176880821,3602.885517,69.264,298.39,0.592965737,0.110749313,1.081382038,0.038541839,2.589109693,0.394736842,100.34,Indonesia
0.128517227,6228.651622,76.257,298.16,0.912545379,1.316360888,3.941688081,0.112410666,0.107015051,0.042499089,100.59,Colombia
0.24404389,5473.281801,74.123,288.8,1.003003404,0.9711135,2.148218109,0.227512733,3.571337517,0.022204504,83.53,Algeria
0.185075101,43814.02651,81.42926829,279.72,1,4.850326954,5.791171477,1.091270484,0.020503304,0.001318681,96.07,Finland
1,23664.88235,77.621,298.1,0.01,0.065323428,15.66388935,0.974815135,0.128347314,0.195767196,113.23,Puerto Rico
0.138574013,2227.789952,50.225,299.87,0.027833002,0.047814938,0.715324711,0.315893487,0.200726199,0.09482829,86.43,Nigeria
0.078330762,705.6175123,64.392,291.97,0.10955711,0.164706439,0.247909751,0.065027167,1.290726102,0.039804993,103.03,Ethiopia
0.134377037,16125.60941,75.56829268,285.29,1,0.793445858,2.564045905,0.3205404,2.586270967,0.032225168,93.94,Hungary
0.272208439,5736.898959,67.659,294.1,0.978571429,0.067070107,2.253937264,0.021307901,45.49781412,0.029239766,133.51,Iraq
0.225805854,2303.826661,63.526,295.52,0.455909785,0.116019228,0.149425287,0.460577554,0.001161811,0.588235294,91.48,Papua New Guinea
0.239813867,21616.71001,81.38536585,288.31,1,0.748022408,3.484707149,0.204497792,0.864646009,0.178035801,96.69,Greece
0.194626288,10153.4766,73.65853659,286.17,0.01003009,1.098474581,3.11285679,0.121184291,2.221901326,0.030116901,89.77,Bulgaria
0.107514385,516.8667974,62.575,286.01,0.345957011,0.307938037,0.351826317,0.008210376,40.47912322,0.006908958,129.43,Afghanistan
0.098504342,907.8179438,58.715,299.76,0.09009009,0.034759618,3.311645755,1.872119383,0.045348192,0.013624875,74.6,Djibouti
0.13164134,4124.05539,78.86,286.92,0.77685454,0.567796472,1.405060247,0.103439189,0.376813087,0.070407041,104.15,Albania
0.046384073,241.8689302,49.648,295.22,0.115384615,0.003004324,0.185199232,0.314523484,0.023980789,0.163908836,122.91,Uganda
0.272773831,7561.830548,78.016,284.17,1.023725194,1.433040028,6.566013468,0.056973719,0.803802206,0.027384325,84.59,Chile
0.338979395,30310.3576,78.3804878,282.83,1,0.236247333,3.094501085,0.838612715,0.567609414,0.012116934,81.79,Germany
0.146855506,74434.11281,80.34390244,280.32,1,6.469208701,3.535147392,1.248622201,0.00649222,0.004830918,94.91,Norway
0.167236503,1282.443026,65.697,297.45,0.45945441,0.040193905,0.563135024,0.014145344,260.5381979,0.022153472,97.14,Pakistan
0.18109685,15795.70814,80.133,284.16,1,3.375453069,7.041170794,0.065207491,0.543470735,0.029754699,112.77,Chile
0.172307434,5445.420063,56.015,295.75,0.918882887,4.549276392,0.712798027,0.342183178,0.146803811,0.000231905,91.1,Namibia
1.444268095,465.1198869,67.401,288.34,0.851479962,0.043708155,0.925076041,0.013350999,405.6871545,0.013004047,56.84,Uzbekistan
0.162603918,5475.72291,70.093,298.24,0.912202881,1.896033997,0.828019889,0.173506095,0.036174749,0.210526316,105.45,Belize
0.116453272,1,61.611,297.56,0.17427879,0.107054858,0.471692004,0.031947432,5.668429934,0.000264131,114.78,Eritrea
0.409933816,1165.050705,50.033,286.56,1.276978417,0.318779406,0.36058124,0.457338462,0.016030775,0.001757238,114.23,Lesotho
0.220424849,5500.50462,71.451,286.85,0.968,0.659635824,1.208187961,0.044473068,31.72239766,0.049687618,102.1,Azerbaijan
0.05287032,1086.838467,63.901,297.66,0.210618406,0.012857322,0.409940078,0.014230048,2.242632104,0.116579073,103.84,Myanmar
1,4814.854876,77.307,298.47,0.887506536,0.110407815,3.222972973,0.149248548,0.911097292,0.063141994,95.23,Cuba
0.423893598,2187.727539,71.47634146,283.05,0.952,0.682216526,2.241911431,0.096388662,1.692322718,0.021606648,103.75,Ukraine
0.33629487,49010.32037,78.464,299.6,1,0.372795827,inf,1.626927998,0.005693362,0.039344262,107.96,Kuwait
0.132159942,6392.758026,75.033,297.4,0.887497592,0.903620412,3.53802868,0.190161225,0.049960992,0.037409124,77.62,Colombia
0.345684875,21913.70817,79.14634146,284.15,1,3.985907422,6.257420713,0.450679057,0.039059583,0.004638219,72.1,New Zealand
0.334169341,586.8330617,47.619,299.8,0.013663785,0.000649051,0.554460524,0.274097704,0.264971127,0.093447709,65.77,Nigeria
0.316014577,17958.94783,75.763,298.78,1,2.996651121,4.581603036,0.191299752,39.29739704,0.0013033,121.65,Saudi Arabia
0.205736085,51919.98358,80.43170732,283.31,1,0.722614347,1.379026502,0.877548581,0.06063292,0.023599345,120,Austria
0.119543497,956.8317475,62.38,294.98,0.244372325,0.708992756,0.80599953,0.118300232,0.131571969,0.001510321,125.93,Zambia
0.241514724,92992.99713,78.891,300.12,1,0.444021105,70.53075823,6.803243742,0.78805848,0.039534884,80.57,Qatar
0.166058332,1737.879287,68.797,297.69,0.492916999,0.039262358,0.862821802,0.250067017,0.176120853,0.1264902,57.93,Guatemala
0.328610456,16907.20926,75.917,299.44,1,0.103798378,0.464128843,0.445247364,1.302405549,0.071428571,150.89,Barbados
0.262682993,1136.755211,65.75,298.43,0.150544883,0.021608022,0.823120818,0.045569518,2.080198131,0.331671851,73.48,Indonesia
0.128998812,3994.629085,72.103,298.32,0.466096218,0.198288791,0.998840672,0.185132505,0.16271682,0.306794606,101.05,Guatemala
0.316767421,2953.247928,69.642,297.49,0.938843093,0.024683686,1.671296915,0.129359119,2.891011288,0.166998012,56.69,Dominican Republic
0.240305651,15857.71225,75.91219512,285.73,1,0.574481864,1.213319758,0.770300482,0.020906211,0.066713211,109.22,Croatia
0.353653925,11510.04043,74.247,299.21,1.000009384,0.019341064,0.506682135,0.261336321,1.900759436,0.055555556,203.83,Barbados
0.745095361,1602.56371,74.612,284.18,0.52284264,0.032295873,0.754816973,0.367218416,0.034583128,0.04521903,83.29,Bosnia and Herzegovina
0.088665669,575.5568301,59.507,298.31,0.094936709,0.005152058,0.68477803,0.142155125,1.258420163,0.167664671,59.27,Haiti
0.843284576,7685.509859,68.614,289.51,0.999179449,1.012359548,0.996844985,0.012040357,1667.979325,0.001773154,99.47,Turkmenistan
0.347167622,2638.325439,71.78097561,283.28,0.952,0.760959441,2.251609547,0.088442232,2.178856796,0.021571983,100.82,Ukraine
0.085294779,1356.172777,62.291,298.01,0.09762533,0.026718797,0.979296558,0.099684628,1.184777191,0.15819209,94.39,Haiti
0.184929526,31677.90031,82.47560976,287.75,1,0.717479971,3.688892015,0.335855638,0.931482545,0.168912416,100.81,Spain
0.416149601,5056.258008,71.612,297.86,0.923913043,0.094265156,1.144588132,0.109805455,1.193497937,0.222717149,96.74,Jamaica
0.13415235,530.1498626,63.016,287.24,0.307062436,0.247033127,0.337792642,0.010381992,41.56203262,0.005565814,99.69,Afghanistan
0.469724963,474.3022011,43.393,294.04,0.939233611,0.057663127,0.526228232,0.035474642,8.912134121,0.006389776,105.21,Zimbabwe
0.778182667,2693.958555,74.762,285.73,0.520883554,0.114422123,0.824784219,0.128912534,2.019985558,0.025538876,77.64,China
0.183258492,28035.98438,81.391,293.1,1,0.677967596,2.01395461,0.997093806,0.405355622,0.21971924,87.23,Cyprus
1,10288.14905,73.853,291.44,1.083100458,0.145550922,1.233987892,0.015870939,85.43368619,0.071469658,145.8,Syrian Arab Republic
0.257648343,889.0233718,70.867,285.98,0.8376415,0.138790474,0.375686123,0.007868809,16.18494036,0.040461958,131.18,Tajikistan
0.052882776,455.4073737,62.734,295.3,0.057471264,0.044888292,0.455625264,0.007059457,5.448040808,0.01467172,103.83,Madagascar
0.391776542,14177.57216,78.64146341,287.63,1,0.173450668,2.745739222,0.209642062,0.6746487,0.135323025,112.59,Greece
0.136630382,1,67.3,297.99,0.220805844,0.305652001,0.686681959,0.038984987,5.335457529,0.000263435,99.93,Eritrea
0.290628699,38705.1068,79.3804878,284.09,1,0.171438074,38.27729772,0.739270924,0.800997938,0.015217391,88.66,Belgium
0.29994581,23405.70611,77.304,298.21,1.00010001,5.743613132,5.275494195,0.199531683,32.09694023,0.000953363,152.11,Saudi Arabia
0.070383082,281.3253601,52.589,301.77,0.10265236,0.017998888,0.193987081,0.133589218,4.994708601,0.001429611,40.9,Niger
0.064130902,1150.941746,55.3,294.29,0.601697125,0.139545191,0.6356172,0.118481394,0.205637337,0.001526329,80.45,Zambia
0.157723499,49337.54689,80.53658537,282.59,1,0.350567754,2.763218304,2.343347875,0.028013009,0.014908109,93.01,Switzerland
0.208882855,1286.604966,64.615,301.06,0.591150442,0.122922995,0.778504989,0.059054795,1.477734983,0.006132375,104.7,Senegal
0.133416772,1274.915663,66.465,297.98,0.473518251,0.355684598,0.440486308,0.023879862,1.404702298,0.115520262,98.79,Myanmar
0.251969738,4011.386897,66.288,298.74,0.706561708,4.750606643,0.371836203,0.032164719,0.273729916,0.024215001,70.32,Guyana
0.393884164,47562.08343,81.32219512,276.89,1,21.17156968,4.245764046,0.478293998,0.034692328,0.003037062,78.66,Canada
0.10158898,1998.722666,64.013,299.75,0.308860759,0.28522551,1.242504429,0.352921411,0.125407547,0.204153445,108.02,Ghana
0.117863735,1268.120941,62.793,295.46,0.26744186,0.679468329,0.78801316,0.139769605,0.127907617,0.001510321,109.64,Zambia
0.435884941,14821.44727,76.989,292.78,1,0.180223805,2.201946784,0.634204549,0.17848963,0.292857143,169.82,Cyprus
0.479392208,15991.10879,74.281,299.73,1,0.236716054,1.139037433,0.7411799,0.117572688,0.407407407,100.47,Trinidad and Tobago
0.276193943,27526.32246,79.98292683,287.73,1,0.149837215,2.077017754,0.452097879,0.466340822,0.173073053,104.11,Italy
0.499740943,809.845684,65.643,294.41,0.834631026,0.009694622,2.190606853,0.008094652,171.966124,0.021864212,123.31,Iraq
0.425034695,939.5042491,54.693,286.23,0.850579802,0.577220713,0.409006369,0.574024621,0.016786964,0.001538462,86.91,Lesotho
1,1111.872093,70.145,292.73,1.130232558,0.320748802,1.181596056,0.010349827,176.2283576,0.076934128,107.35,Syrian Arab Republic
0.046461684,563.0615397,58.679,294.56,0.324324324,0.02632488,0.187817741,0.076800957,1.416009542,0.024171889,77.3,Malawi
0.089133871,16950.75338,77.483,290.97,1.002913665,3.321123598,19.18163471,0.152384961,0.251885706,0.002695679,103.42,Uruguay
0.801324726,3771.278957,65.86,278.59,0.885,0.527873929,1.296896892,0.064830875,8.818544719,0.000545019,67.41,Kazakhstan
0.684895896,3078.414795,70.26536585,282.99,0.944284859,0.294265052,2.184307731,0.101898009,3.768736666,0.021736496,70.18,Ukraine
0.277857555,10119.82106,74.152,294.35,0.861353986,0.384768666,3.390201071,0.146974133,1.529555069,0.025659136,86.77,Mexico
0.558368239,12291.83261,75.908,299.52,1,0.014621469,7.597713008,0.630782342,117.1001318,0.347826087,92.17,Bahrain
0.17874868,4322.629351,55.496,295.5,0.905895692,2.587811708,0.683530026,0.340840571,0.15566966,0.000206143,86.25,Namibia
0.102691345,2167.92544,64.74,299.82,0.326946108,0.324896807,1.309842238,0.371796435,0.110870888,0.211334096,115.98,Ghana
0.105960988,12512.59413,76.858,290.4,1.007049345,2.422240788,16.9018976,0.15545608,0.297372626,0.002632855,85.87,Uruguay
0.082137442,39055.28293,82.17560976,286.34,1,0.686411535,4.256241787,1.031333152,0.143015394,0.035511268,89.06,France
0.095967445,1776.932258,70.481,296.33,0.526542255,0.253244412,1.342194636,0.335542587,0.051233744,0.006470339,57.57,Paraguay
